timestamp,load_pu,ambient_temp_c,oil_temp_top_c,oil_temp_bottom_c,winding_hotspot_c,voltage_hv_kv,voltage_lv_kv,current_hv_a,current_lv_a,h2_ppm,ch4_ppm,c2h2_ppm,c2h4_ppm,c2h6_ppm,co_ppm,co2_ppm,vibration_rms_mm_s,partial_discharge_pc,oltc_position,fault_label
2026-03-12 20:00:00,0.5518,22.76,37.43,31.56,42.81,131.62,33.161,60.51,240.16,29.1,20.45,1.55,16.75,9.86,410.47,3469.13,1.356,33.2,7,0
2026-03-12 21:00:00,0.5572,23.32,38.22,32.26,43.51,132.581,32.941,60.66,244.15,36.08,22.49,1.0,14.5,11.07,397.79,3551.19,1.467,84.0,7,0
2026-03-12 22:00:00,0.5,22.94,35.48,30.46,39.9,131.815,32.974,54.75,218.87,28.86,19.5,0.78,15.9,11.56,379.29,3628.93,1.246,16.0,7,0
2026-03-12 23:00:00,0.4918,22.65,34.85,29.97,37.75,132.822,32.878,53.44,215.9,24.17,22.16,0.7,15.48,13.02,390.62,3533.04,1.505,42.2,7,0
2026-03-13 00:00:00,0.4732,20.64,32.12,27.53,36.46,132.693,33.277,51.47,205.23,31.53,20.06,1.2,15.24,11.01,393.76,3521.67,1.363,40.3,7,0
2026-03-13 01:00:00,0.4616,19.48,30.51,26.1,34.14,131.105,32.619,50.82,204.27,24.84,22.72,0.93,17.17,10.51,376.84,3556.29,1.448,32.7,7,0
2026-03-13 02:00:00,0.5326,17.02,30.89,25.34,37.75,131.905,32.887,58.28,233.76,27.68,19.66,1.45,11.48,13.2,406.1,3719.9,1.454,2.1,7,0
2026-03-13 03:00:00,0.5313,16.85,30.67,25.14,35.16,131.704,32.513,58.23,235.88,32.04,18.8,0.95,15.28,11.43,400.58,3685.81,1.408,32.4,7,0
2026-03-13 04:00:00,0.5559,14.59,29.44,23.5,34.95,131.083,32.728,61.21,245.15,28.79,17.94,1.43,13.69,10.81,390.89,3478.25,1.512,4.9,7,0
2026-03-13 05:00:00,0.5485,12.97,27.5,21.69,34.88,131.04,33.084,60.41,239.28,31.92,20.06,0.59,12.39,13.28,415.31,3579.51,1.456,102.9,7,0
2026-03-13 06:00:00,0.5947,12.94,29.48,22.86,35.65,131.468,33.089,65.29,259.42,26.7,18.55,0.49,13.41,12.75,392.7,3646.42,1.403,18.5,7,0
2026-03-13 07:00:00,0.5444,15.03,29.4,23.65,34.38,131.577,32.917,59.72,238.73,32.75,22.94,1.26,13.85,11.75,422.73,3559.01,1.308,4.1,7,0
2026-03-13 08:00:00,0.6491,13.08,32.11,24.5,38.48,132.187,33.297,70.87,281.36,25.1,18.39,0.87,14.62,11.54,396.5,3498.23,1.578,11.7,7,0
2026-03-13 09:00:00,0.6526,13.74,32.94,25.26,41.4,132.689,33.357,70.99,282.38,34.13,18.75,0.93,15.76,12.64,386.21,3463.71,1.345,45.1,7,0
2026-03-13 10:00:00,0.6868,13.51,34.34,26.01,41.43,132.339,32.982,74.91,300.57,28.75,21.29,0.71,16.17,12.87,386.67,3511.43,1.813,93.1,7,0
2026-03-13 11:00:00,0.6953,13.03,34.27,25.77,42.83,132.495,33.066,75.74,303.5,34.77,22.5,0.68,14.27,12.38,401.9,3412.35,1.741,32.7,7,0
2026-03-13 12:00:00,0.6643,16.79,36.54,28.64,43.66,131.824,32.881,72.73,291.59,27.66,21.59,1.2,18.26,12.25,384.47,3575.17,1.294,4.4,7,0
2026-03-13 13:00:00,0.6523,14.89,34.07,26.4,41.15,132.398,33.165,71.12,283.9,35.95,22.25,1.0,14.35,11.16,402.7,3614.81,1.62,0.8,7,0
2026-03-13 14:00:00,0.6725,17.8,37.94,29.88,44.49,131.902,32.685,73.59,296.98,27.3,19.97,0.69,11.2,11.25,394.52,3471.79,1.707,32.3,7,0
2026-03-13 15:00:00,0.7008,19.59,41.11,32.5,50.53,131.709,33.474,76.8,302.19,24.8,20.0,1.25,14.4,11.81,394.18,3467.5,1.462,58.4,7,0
2026-03-13 16:00:00,0.6887,21.08,42.01,33.64,49.85,133.252,33.301,74.6,298.5,30.31,24.16,1.36,15.18,10.62,399.91,3419.06,1.597,15.2,7,0
2026-03-13 17:00:00,0.6062,21.16,38.22,31.4,43.5,130.462,32.683,67.07,267.73,33.88,23.51,0.98,8.54,10.45,415.6,3540.9,1.484,8.0,7,0
2026-03-13 18:00:00,0.5937,20.84,37.35,30.75,44.34,130.764,32.792,65.54,261.34,32.55,21.56,1.31,17.5,11.93,392.39,3502.68,1.599,34.7,7,0
2026-03-13 19:00:00,0.5756,22.38,38.08,31.8,43.31,132.253,33.111,62.82,250.91,33.67,22.35,0.71,14.89,13.55,403.29,3388.08,1.421,4.2,7,0
2026-03-13 20:00:00,0.5607,22.6,37.66,31.64,43.27,131.825,32.911,61.39,245.9,32.61,21.85,1.18,12.78,8.96,407.2,3736.75,1.632,100.0,7,0
2026-03-13 21:00:00,0.5064,22.41,35.2,30.09,40.24,131.052,33.144,55.78,220.54,27.72,17.72,1.06,13.17,11.48,382.39,3361.29,1.432,145.5,7,0
2026-03-13 22:00:00,0.4839,23.65,35.55,30.79,39.91,131.304,32.905,53.19,212.26,32.48,20.05,0.77,16.61,12.48,408.38,3388.38,1.394,51.6,7,0
2026-03-13 23:00:00,0.486,20.67,32.65,27.86,34.91,131.39,33.403,53.39,210.02,30.46,23.13,1.62,16.86,13.68,412.76,3578.72,1.54,0.6,7,0
2026-03-14 00:00:00,0.4284,21.36,31.15,27.23,34.82,132.589,33.002,46.64,187.37,28.05,21.57,1.08,13.79,14.77,415.03,3556.13,1.549,46.7,7,0
2026-03-14 01:00:00,0.3875,20.01,28.35,25.01,30.82,132.8,33.639,42.12,166.27,30.72,20.01,0.83,12.38,11.68,383.9,3446.42,1.043,36.2,7,0
2026-03-14 02:00:00,0.4223,19.52,29.09,25.26,31.86,133.082,33.159,45.81,183.84,30.01,23.15,1.01,15.35,15.03,384.95,3441.27,0.976,19.9,7,0
2026-03-14 03:00:00,0.4661,17.13,28.33,23.85,31.94,130.951,32.644,51.37,206.07,34.43,20.87,0.75,15.72,12.75,399.72,3540.2,1.484,105.9,7,0
2026-03-14 04:00:00,0.4088,16.85,25.93,22.3,27.48,131.098,33.551,45.0,175.85,28.63,21.64,0.66,16.22,13.29,398.87,3533.82,1.305,24.7,7,0
2026-03-14 05:00:00,0.4592,14.85,25.79,21.41,29.53,131.052,33.29,50.58,199.11,28.49,20.88,0.87,13.96,10.47,400.82,3447.25,1.231,16.3,7,0
2026-03-14 06:00:00,0.5167,14.66,27.87,22.59,31.32,132.851,33.1,56.13,225.3,28.08,21.22,0.89,14.84,12.75,395.19,3583.08,1.402,2.8,7,0
2026-03-14 07:00:00,0.4954,12.22,24.58,19.64,28.52,132.275,33.171,54.05,215.55,35.87,21.36,0.77,15.13,13.42,403.32,3549.32,1.884,78.1,7,0
2026-03-14 08:00:00,0.5127,10.92,23.97,18.75,28.56,132.053,32.686,56.04,226.41,28.25,22.73,1.38,17.02,11.03,362.22,3610.49,1.257,101.7,7,0
2026-03-14 09:00:00,0.5853,14.11,30.23,23.78,36.92,132.152,32.524,63.93,259.76,34.07,22.99,0.78,17.75,8.16,410.41,3499.59,1.626,10.3,7,0
2026-03-14 10:00:00,0.5588,14.66,29.64,23.65,34.29,131.963,32.989,61.12,244.51,27.08,19.23,0.73,18.29,12.29,422.61,3568.39,1.365,37.7,7,0
2026-03-14 11:00:00,0.6147,15.5,32.94,25.96,40.52,131.26,33.364,67.59,265.91,31.7,20.85,0.65,17.69,11.74,392.24,3485.31,1.29,58.4,7,0
2026-03-14 12:00:00,0.6029,15.53,32.44,25.68,39.38,132.339,33.104,65.76,262.86,30.97,22.68,0.62,18.72,14.08,403.57,3546.86,1.41,10.3,7,0
2026-03-14 13:00:00,0.5826,18.75,34.76,28.36,40.19,131.877,33.451,63.77,251.4,33.88,19.87,1.32,17.12,11.26,425.75,3532.2,1.278,41.6,7,0
2026-03-14 14:00:00,0.6044,18.1,35.08,28.29,40.4,131.208,33.349,66.49,261.6,33.44,17.52,1.09,13.91,11.01,401.04,3571.43,1.267,14.4,7,0
2026-03-14 15:00:00,0.5911,20.27,36.66,30.1,41.44,132.379,33.005,64.45,258.52,30.42,18.32,1.22,18.16,10.31,405.12,3545.14,1.387,1.2,7,0
2026-03-14 16:00:00,0.5987,21.65,38.37,31.68,44.68,131.719,33.313,65.6,259.39,28.57,18.46,1.31,12.34,11.12,428.16,3352.47,1.336,11.8,7,0
2026-03-14 17:00:00,0.534,23.81,37.74,32.17,41.99,132.15,33.402,58.32,230.74,35.05,19.22,0.91,19.82,16.07,431.08,3453.46,1.445,141.6,7,0
2026-03-14 18:00:00,0.5312,22.57,36.38,30.86,42.13,131.918,32.979,58.12,232.47,28.27,18.64,1.45,13.14,9.69,384.63,3510.24,1.491,221.0,7,0
2026-03-14 19:00:00,0.5061,22.73,35.51,30.4,39.32,132.588,32.944,55.09,221.73,23.38,22.19,0.82,16.86,10.06,394.37,3540.9,1.335,59.6,7,0
2026-03-14 20:00:00,0.507,22.06,34.88,29.75,38.53,132.145,33.037,55.38,221.53,24.6,19.58,0.68,17.98,11.99,413.94,3569.58,1.548,94.6,7,0
2026-03-14 21:00:00,0.4347,24.94,34.96,30.95,38.36,131.417,32.363,47.74,193.86,25.33,22.66,1.12,16.01,15.03,408.0,3547.49,1.318,24.7,7,0
2026-03-14 22:00:00,0.4783,23.31,34.99,30.32,38.33,132.213,33.074,52.22,208.74,31.97,17.87,1.05,10.99,13.18,411.13,3447.22,1.416,43.6,7,0
2026-03-14 23:00:00,0.4483,22.55,33.07,28.86,36.5,132.234,33.19,48.93,194.96,36.82,19.43,1.05,13.19,14.4,361.22,3577.04,1.099,32.6,7,0
2026-03-15 00:00:00,0.3865,24.38,32.68,29.36,36.01,132.337,33.038,42.16,168.87,24.06,20.34,1.31,15.8,11.49,371.23,3438.87,1.406,17.9,7,0
2026-03-15 01:00:00,0.4594,20.38,31.33,26.95,35.01,132.684,33.091,49.97,200.38,27.83,21.76,1.04,16.36,9.98,427.3,3604.66,1.768,39.2,7,0
2026-03-15 02:00:00,0.4931,17.46,29.72,24.82,33.95,131.593,32.989,54.08,215.73,30.45,22.42,1.1,14.73,11.39,412.15,3610.0,1.566,27.9,7,0
2026-03-15 03:00:00,0.4646,17.27,28.42,23.96,32.25,132.441,32.473,50.63,206.5,34.82,19.06,1.42,15.24,11.88,405.84,3502.79,1.406,71.2,7,0
2026-03-15 04:00:00,0.4908,15.29,27.46,22.59,30.2,130.862,33.439,54.14,211.87,27.82,22.12,1.09,12.15,12.08,381.91,3451.76,1.272,68.2,7,0
2026-03-15 05:00:00,0.4682,14.83,26.12,21.6,30.16,131.921,32.903,51.23,205.39,31.95,16.77,1.16,18.64,11.75,394.32,3447.92,1.679,26.8,7,0
2026-03-15 06:00:00,0.4363,14.03,24.11,20.08,27.47,131.819,32.837,47.77,191.78,29.43,21.88,0.58,14.33,12.95,409.09,3416.08,1.394,34.0,7,0
2026-03-15 07:00:00,0.4528,13.35,24.04,19.76,28.24,132.956,33.359,49.16,195.93,38.0,17.45,2.12,16.67,11.0,379.79,3429.79,1.325,49.1,7,0
2026-03-15 08:00:00,0.5378,12.37,26.45,20.82,31.86,131.897,33.258,58.85,233.4,30.61,21.03,0.53,17.9,10.68,389.96,3489.17,1.372,12.2,7,0
2026-03-15 09:00:00,0.5329,15.53,29.41,23.85,34.07,132.401,33.072,58.09,232.57,31.25,22.39,0.85,12.78,10.26,406.17,3458.85,1.777,44.4,7,0
2026-03-15 10:00:00,0.5408,14.73,28.94,23.26,34.74,130.837,33.203,59.66,235.09,30.43,21.91,0.84,15.35,12.38,409.39,3374.81,1.453,39.3,7,0
2026-03-15 11:00:00,0.5799,15.0,30.89,24.54,36.37,131.768,32.695,63.52,255.99,28.94,16.86,1.64,15.65,12.23,392.7,3464.92,1.558,72.4,7,0
2026-03-15 12:00:00,0.6087,17.02,34.19,27.32,40.69,131.441,32.979,66.84,266.41,33.03,19.24,0.83,14.57,13.7,415.28,3511.04,1.474,54.0,7,0
2026-03-15 13:00:00,0.5496,17.94,32.52,26.69,37.41,133.634,33.342,59.36,237.9,26.7,21.57,1.14,16.94,14.39,414.79,3476.48,1.465,35.6,7,0
2026-03-15 14:00:00,0.5768,19.04,34.79,28.49,40.82,131.56,32.821,63.28,253.65,24.17,21.51,0.84,13.76,10.26,373.65,3432.02,1.425,15.8,7,0
2026-03-15 15:00:00,0.627,20.74,38.75,31.55,45.13,132.048,32.736,68.54,276.47,29.73,20.69,0.7,15.2,12.1,425.11,3312.32,1.727,18.8,7,0
2026-03-15 16:00:00,0.536,21.4,35.41,29.8,41.61,132.084,33.021,58.57,234.29,32.63,15.73,1.18,14.35,11.76,418.04,3595.25,1.475,11.7,7,0
2026-03-15 17:00:00,0.5767,22.97,38.72,32.42,45.99,130.951,33.027,63.57,252.05,28.44,22.53,0.79,19.74,9.76,403.64,3500.45,1.277,8.9,7,0
2026-03-15 18:00:00,0.5156,23.85,37.01,31.75,42.23,131.653,33.171,56.53,224.35,30.74,22.89,1.07,13.76,11.28,398.48,3529.28,1.517,20.2,7,0
2026-03-15 19:00:00,0.5245,23.76,37.29,31.87,43.2,132.267,32.636,57.24,231.97,26.52,20.46,1.2,16.58,14.42,412.38,3518.09,1.445,45.1,7,0
2026-03-15 20:00:00,0.5191,23.54,36.85,31.53,40.2,132.057,32.327,56.73,231.76,33.37,20.59,1.58,18.68,11.12,408.55,3543.41,1.517,0.8,7,0
2026-03-15 21:00:00,0.4879,25.12,37.18,32.35,40.08,130.482,33.243,53.97,211.83,32.14,21.14,0.63,13.25,10.87,396.47,3522.87,1.394,38.3,7,0
2026-03-15 22:00:00,0.4753,22.62,34.17,29.55,37.76,131.626,32.714,52.12,209.71,30.24,23.06,0.96,15.28,11.99,424.64,3511.52,1.356,158.5,7,0
2026-03-15 23:00:00,0.4,22.69,31.46,27.95,34.21,132.674,32.839,43.51,175.8,30.69,20.64,0.98,13.12,13.44,368.97,3564.69,1.534,157.1,7,0
2026-03-16 00:00:00,0.5349,21.88,35.85,30.26,40.55,132.388,32.424,58.32,238.11,26.0,19.75,1.01,11.06,11.61,390.57,3581.86,1.746,43.4,7,0
2026-03-16 01:00:00,0.4725,19.65,31.1,26.52,33.58,132.804,33.27,51.35,204.98,26.13,20.9,1.78,13.52,12.26,407.26,3614.29,1.157,33.8,7,0
2026-03-16 02:00:00,0.5093,18.16,31.07,25.91,36.4,131.349,33.092,55.96,222.12,29.82,20.11,0.96,13.95,8.64,399.76,3437.08,1.467,65.3,7,0
2026-03-16 03:00:00,0.5192,17.32,30.63,25.31,36.94,132.845,33.082,56.41,226.53,31.72,20.14,0.25,14.07,12.93,411.04,3523.59,1.379,5.1,7,0
2026-03-16 04:00:00,0.5419,15.98,30.23,24.53,36.25,131.971,33.08,59.27,236.45,31.87,16.6,0.95,14.49,12.4,379.63,3375.21,1.334,42.0,7,0
2026-03-16 05:00:00,0.5582,13.97,28.92,22.94,35.09,133.051,32.456,60.55,248.23,29.09,21.18,0.97,15.1,13.4,396.73,3465.12,1.156,14.6,7,0
2026-03-16 06:00:00,0.5469,13.99,28.45,22.67,33.72,132.002,32.74,59.8,241.09,32.42,22.48,0.94,12.7,9.27,417.8,3487.88,1.528,34.8,7,0
2026-03-16 07:00:00,0.5576,14.41,29.33,23.36,33.94,130.649,32.881,61.6,244.75,34.44,22.18,0.79,15.79,11.61,378.14,3562.91,1.406,23.1,7,0
2026-03-16 08:00:00,0.6501,15.23,34.31,26.68,41.56,132.561,32.802,70.79,286.06,29.92,22.04,0.61,17.52,13.51,396.94,3494.22,1.444,16.0,7,0
2026-03-16 09:00:00,0.6536,14.69,33.94,26.24,42.89,131.707,32.928,71.63,286.51,31.11,20.03,1.66,17.75,11.23,392.58,3557.47,1.707,176.5,7,0
2026-03-16 10:00:00,0.7032,12.04,33.67,25.02,41.8,131.752,33.065,77.04,306.99,29.56,20.43,1.1,14.57,12.14,406.0,3476.04,1.486,4.4,7,0
2026-03-16 11:00:00,0.6833,16.07,36.74,28.47,44.31,131.041,33.266,75.27,296.49,29.8,22.52,0.95,16.88,11.45,406.44,3457.43,1.469,135.9,7,0
2026-03-16 12:00:00,0.6525,15.91,35.1,27.43,43.23,133.071,32.609,70.77,288.81,30.69,21.87,1.65,13.73,11.49,402.0,3439.48,1.326,66.4,7,0
2026-03-16 13:00:00,0.727,18.13,40.95,31.82,50.87,131.656,32.998,79.71,318.02,35.29,23.11,0.75,14.4,13.82,396.2,3558.91,1.427,14.8,7,0
2026-03-16 14:00:00,0.6835,18.95,39.63,31.36,46.89,133.04,33.188,74.16,297.28,32.93,18.79,1.19,15.89,9.93,401.5,3473.38,1.762,48.2,7,0
2026-03-16 15:00:00,0.6949,20.07,41.3,32.81,49.3,131.715,32.756,76.15,306.21,32.66,18.78,0.63,14.42,11.99,398.08,3309.54,1.639,75.8,7,0
2026-03-16 16:00:00,0.6493,21.37,40.41,32.79,47.18,131.388,32.949,71.33,284.45,28.82,19.47,1.23,12.56,12.45,400.06,3554.52,1.718,29.3,7,0
2026-03-16 17:00:00,0.6974,22.48,43.83,35.29,52.15,132.871,33.123,75.76,303.89,27.49,18.25,0.67,16.76,13.48,422.4,3429.32,1.423,104.2,7,0
2026-03-16 18:00:00,0.5976,24.64,41.32,34.65,48.27,131.952,33.003,65.37,261.38,31.35,17.49,1.15,13.43,11.89,382.52,3519.12,1.553,7.3,7,0
2026-03-16 19:00:00,0.5879,23.78,40.02,33.53,45.26,131.958,33.178,64.31,255.77,33.91,21.07,1.6,14.05,13.52,405.67,3413.34,1.651,19.9,7,0
2026-03-16 20:00:00,0.5754,25.05,40.75,34.47,47.25,131.154,33.025,63.32,251.48,35.35,20.94,1.04,17.21,11.99,386.42,3504.84,1.575,15.5,7,0
2026-03-16 21:00:00,0.5153,24.74,37.89,32.63,42.49,131.698,32.918,56.47,225.95,22.83,20.63,0.35,16.17,12.25,429.88,3274.04,1.695,90.1,7,0
2026-03-16 22:00:00,0.5373,23.97,38.03,32.4,44.8,132.283,32.69,58.62,237.22,37.52,20.85,1.02,15.44,12.19,401.89,3500.98,1.529,8.4,7,0
2026-03-16 23:00:00,0.5598,20.72,35.74,29.73,41.32,131.143,33.065,61.61,244.37,31.43,17.21,1.15,12.15,13.05,381.53,3433.66,1.48,58.6,7,0
2026-03-17 00:00:00,0.487,22.79,34.81,30.0,38.76,131.644,33.026,53.39,212.83,32.91,19.18,1.28,12.77,12.88,397.07,3402.25,1.09,70.1,7,0
2026-03-17 01:00:00,0.5101,20.01,32.96,27.78,37.84,131.723,32.738,55.9,224.92,24.96,19.55,1.45,15.89,10.4,378.67,3564.81,1.518,32.5,7,0
2026-03-17 02:00:00,0.4192,19.89,29.35,25.56,32.06,132.044,33.154,45.82,182.51,29.47,20.23,1.47,16.35,12.39,391.05,3494.18,1.499,133.0,7,0
2026-03-17 03:00:00,0.5105,16.91,29.87,24.68,32.86,132.977,33.335,55.41,221.05,32.65,17.22,0.97,15.6,12.88,409.79,3484.15,1.627,16.2,7,0
2026-03-17 04:00:00,0.5182,15.49,28.76,23.45,33.13,131.802,32.826,56.75,227.85,26.66,18.28,0.81,14.14,14.26,420.97,3445.73,1.34,25.7,7,0
2026-03-17 05:00:00,0.5237,17.62,31.12,25.72,35.57,131.544,32.808,57.47,230.41,21.52,19.27,0.67,14.08,10.56,416.76,3575.25,1.457,63.4,7,0
2026-03-17 06:00:00,0.6048,13.89,30.89,24.09,35.83,133.813,32.798,65.24,266.18,31.19,22.25,0.85,15.52,12.88,398.98,3468.9,1.264,41.2,7,0
2026-03-17 07:00:00,0.5885,15.49,31.76,25.25,37.59,131.714,32.557,64.49,260.91,30.03,20.66,1.15,12.59,11.55,409.1,3622.7,1.252,46.8,7,0
2026-03-17 08:00:00,0.6188,14.29,31.93,24.87,36.78,131.874,33.529,67.73,266.4,34.51,22.18,0.6,15.28,12.36,412.68,3602.05,1.586,19.1,7,0
2026-03-17 09:00:00,0.637,13.92,32.39,25.0,39.01,131.764,32.881,69.78,279.61,29.7,19.89,0.73,12.31,10.46,434.3,3617.71,1.708,5.4,7,0
2026-03-17 10:00:00,0.6115,14.8,32.1,25.18,38.65,131.817,32.773,66.96,269.31,29.92,20.14,1.18,12.99,12.05,391.49,3581.13,1.701,1.4,7,0
2026-03-17 11:00:00,0.6509,14.34,33.46,25.81,40.74,132.051,32.703,71.15,287.3,32.28,21.14,0.82,15.45,12.55,423.19,3455.19,1.591,3.0,7,0
2026-03-17 12:00:00,0.7237,16.66,39.31,30.25,47.89,132.608,32.898,78.77,317.53,33.29,19.78,1.12,16.26,10.61,384.17,3507.89,1.869,24.9,7,0
2026-03-17 13:00:00,0.635,16.8,35.17,27.82,41.96,132.267,32.816,69.29,279.29,28.06,18.89,0.76,15.78,14.24,418.25,3487.45,1.459,15.2,7,0
2026-03-17 14:00:00,0.6719,18.78,38.89,30.85,45.94,132.711,33.38,73.08,290.53,33.02,17.16,1.1,12.86,9.75,391.24,3570.75,1.671,5.9,7,0
2026-03-17 15:00:00,0.6729,21.39,41.55,33.49,49.26,132.689,32.67,73.2,297.29,28.62,18.94,0.78,11.35,12.88,390.3,3502.85,1.339,33.7,7,0
2026-03-17 16:00:00,0.7213,21.93,44.46,35.45,53.35,132.138,32.594,78.79,319.42,30.23,21.81,0.44,15.08,8.43,396.29,3484.24,1.089,26.7,7,0
2026-03-17 17:00:00,0.6713,21.23,41.31,33.28,48.26,132.248,33.146,73.27,292.35,32.2,22.66,1.3,11.29,11.69,388.92,3636.34,1.463,3.4,7,0
2026-03-17 18:00:00,0.6075,24.36,41.47,34.63,47.96,132.732,32.972,66.06,265.92,32.72,18.59,0.8,16.98,12.79,406.95,3477.51,1.486,114.2,7,0
2026-03-17 19:00:00,0.6374,24.0,42.48,35.09,49.6,131.267,32.941,70.09,279.3,31.14,16.67,0.93,12.93,13.14,418.95,3453.75,1.554,66.8,7,0
2026-03-17 20:00:00,0.5502,23.63,38.24,32.4,43.25,133.649,33.148,59.42,239.57,26.94,21.99,0.8,19.56,11.91,368.88,3471.55,1.447,41.8,7,0
2026-03-17 21:00:00,0.5786,24.75,40.58,34.25,48.21,131.662,33.036,63.43,252.78,24.57,20.28,1.17,13.17,11.71,397.94,3589.41,1.543,26.9,7,0
2026-03-17 22:00:00,0.4868,23.34,35.35,30.54,39.26,131.768,32.988,53.32,213.0,29.62,17.45,1.11,16.02,12.92,384.26,3518.74,1.704,45.7,7,0
2026-03-17 23:00:00,0.5439,21.54,35.89,30.15,40.69,131.2,32.629,59.83,240.59,33.1,13.92,1.17,13.62,13.5,414.13,3540.39,1.583,9.2,7,0
2026-03-18 00:00:00,0.4897,23.73,35.85,31.0,39.59,131.22,32.56,53.87,217.1,31.53,18.21,0.84,14.76,14.14,421.86,3522.6,1.33,16.3,7,0
2026-03-18 01:00:00,0.4676,20.66,31.92,27.42,34.86,132.643,32.815,50.89,205.7,30.91,19.21,0.99,15.46,10.13,397.94,3328.29,1.057,140.1,7,0
2026-03-18 02:00:00,0.4954,19.3,31.65,26.71,36.37,133.498,32.714,53.56,218.58,30.16,17.84,1.13,16.81,11.77,390.01,3418.21,1.286,1.4,7,0
2026-03-18 03:00:00,0.5202,17.68,31.04,25.7,35.09,131.626,33.071,57.05,227.05,31.11,21.52,1.47,17.13,8.78,376.33,3481.42,1.662,103.0,7,0
2026-03-18 04:00:00,0.513,18.06,31.12,25.9,35.14,132.229,32.525,55.99,227.63,27.2,18.51,1.1,16.55,10.02,429.79,3528.9,1.381,63.2,7,0
2026-03-18 05:00:00,0.5651,15.32,30.57,24.47,35.57,132.145,32.882,61.73,248.06,32.53,20.16,0.71,17.17,11.01,420.34,3424.98,1.584,18.3,7,0
2026-03-18 06:00:00,0.5551,13.51,28.32,22.4,32.78,132.66,32.954,60.4,243.14,32.73,24.89,1.09,13.86,13.37,370.88,3422.51,1.574,100.8,7,0
2026-03-18 07:00:00,0.6171,13.87,31.43,24.4,36.5,133.464,32.99,66.74,270.0,29.12,20.37,0.96,16.39,11.35,410.39,3478.74,1.5,72.3,7,0
2026-03-18 08:00:00,0.6377,15.71,34.21,26.81,40.75,133.004,33.105,69.2,278.01,31.5,19.91,0.41,14.41,11.64,383.88,3609.83,1.506,85.2,7,0
2026-03-18 09:00:00,0.6467,15.38,34.3,26.73,42.11,131.842,32.914,70.8,283.59,25.04,19.95,0.46,17.07,12.52,392.93,3331.5,1.424,47.9,7,0
2026-03-18 10:00:00,0.656,14.8,34.15,26.41,41.62,132.349,32.824,71.54,288.45,30.73,21.48,0.99,15.32,11.06,381.83,3291.61,1.862,24.9,7,0
2026-03-18 11:00:00,0.6897,17.22,38.19,29.8,47.52,132.415,33.329,75.18,298.67,29.79,21.23,1.01,16.33,9.08,370.55,3642.56,1.401,53.4,7,0
2026-03-18 12:00:00,0.7116,17.63,39.68,30.86,48.89,131.987,32.916,77.82,312.04,33.96,18.13,0.92,15.68,10.95,399.88,3381.3,1.724,106.1,7,0
2026-03-18 13:00:00,0.7604,17.82,42.33,32.53,52.58,131.277,33.375,83.6,328.84,29.59,19.32,1.27,16.61,11.89,428.99,3471.31,1.705,10.9,7,0
2026-03-18 14:00:00,0.7233,19.21,41.84,32.79,52.24,131.473,32.914,79.41,317.18,32.79,18.81,0.73,13.48,12.77,386.67,3383.68,1.654,69.2,7,0
2026-03-18 15:00:00,0.7144,21.0,43.19,34.32,51.79,132.758,32.996,77.67,312.5,29.01,19.58,0.59,11.95,11.76,413.93,3479.54,1.539,35.1,7,0
2026-03-18 16:00:00,0.7619,21.05,45.64,35.8,55.56,132.826,32.963,82.79,333.6,23.33,23.79,0.76,17.07,12.75,416.29,3492.86,1.359,20.4,7,0
2026-03-18 17:00:00,0.664,22.92,42.66,34.76,50.14,131.863,33.061,72.68,289.88,29.51,21.38,0.83,17.78,13.46,411.39,3632.6,1.36,3.0,7,0
2026-03-18 18:00:00,0.6389,24.02,42.58,35.15,50.75,132.172,32.889,69.77,280.4,30.78,19.98,0.99,14.86,13.75,430.51,3561.4,1.403,5.8,7,0
2026-03-18 19:00:00,0.6196,22.52,40.19,33.12,46.72,132.79,33.025,67.35,270.81,30.64,22.63,0.77,16.72,12.33,414.89,3401.1,1.565,217.6,7,0
2026-03-18 20:00:00,0.5424,24.19,38.47,32.76,42.95,130.875,33.404,59.81,234.35,30.69,20.52,0.37,11.84,10.36,427.63,3351.12,1.605,70.9,7,0
2026-03-18 21:00:00,0.5352,23.91,37.88,32.29,43.22,131.705,33.277,58.65,232.14,28.67,16.86,0.24,13.85,10.2,383.36,3543.73,1.515,35.7,7,0
2026-03-18 22:00:00,0.5126,24.74,37.78,32.57,41.6,133.332,33.279,55.49,222.33,29.22,23.47,1.05,15.26,10.34,411.74,3462.19,1.495,19.5,7,0
2026-03-18 23:00:00,0.5313,21.07,34.89,29.36,40.11,132.198,32.646,58.01,234.92,26.81,19.83,0.67,11.62,10.46,423.23,3445.91,1.622,52.9,7,0
2026-03-19 00:00:00,0.4969,21.71,34.12,29.15,38.64,131.255,32.688,54.64,219.4,24.2,15.63,0.41,12.04,12.22,388.98,3598.54,1.135,181.3,7,0
2026-03-19 01:00:00,0.5029,20.4,33.05,27.99,37.2,132.077,33.057,54.95,219.56,29.87,16.94,1.2,15.41,14.9,348.27,3363.25,1.12,79.8,7,0
2026-03-19 02:00:00,0.5347,20.55,34.5,28.92,39.82,132.674,33.203,58.17,232.45,27.95,22.4,1.47,13.88,12.39,381.55,3474.46,1.235,1.7,7,0
2026-03-19 03:00:00,0.538,18.25,32.34,26.71,36.07,130.319,32.863,59.59,236.29,33.43,16.97,0.98,14.4,11.94,389.69,3554.23,1.608,1.0,7,0
